Date,X_t,X_t-1,X_t-2,X_t-3,X_t-4,X_t-5,X_t-6,X_t-7,X_t-8,X_t-9,X_t-10,X_t-11,X_t-12,X_t-13,X_t-14,X_t-15,X_t-16,X_t-17,X_t-18,X_t-19,X_t-20,X_t-21,X_t-22,X_t-23,X_t-24,X_t-25,Pos_t-1,Neu_t-1,Neg_t-1
2017-10-12,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,,,
2017-10-13,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,,,
2017-10-16,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,,,
2017-10-17,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,,,
2017-10-18,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,,,
2017-10-19,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,,,
2017-10-20,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,,,
2017-10-23,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,,,
2017-10-24,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,,,
2017-10-25,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,,,
2017-10-26,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,,,
2017-10-27,95.68,94.8,94.21,95.27,95.2,95.08,93.23,92.05,92.18,91.53,91.06,91.52,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,,,
