Date,X_t,X_t-1,X_t-2,X_t-3,X_t-4,X_t-5,X_t-6,X_t-7,X_t-8,X_t-9,X_t-10,X_t-11,X_t-12,X_t-13,X_t-14,X_t-15,X_t-16,X_t-17,X_t-18,X_t-19,X_t-20,X_t-21,X_t-22,X_t-23,X_t-24,X_t-25,Pos_t-1,Neu_t-1,Neg_t-1
2017-10-03,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,102.87,102.57,0.549,0.451,0.0
2017-10-04,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,102.87,,,
2017-10-05,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,,,
2017-10-06,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,,,
2017-10-09,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,0.0,1.0,0.0
2017-10-10,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,,,
2017-10-11,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,0.0,0.729,0.271
2017-10-12,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,,,
2017-10-13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,,,
2017-10-16,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,,,
2017-10-17,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,,,
2017-10-18,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,,,
2017-10-19,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,,,
2017-10-20,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,,,
2017-10-23,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,,,
2017-10-24,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,,,
2017-10-25,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,,,
2017-10-26,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,,,
2017-10-27,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,98.6,,,
2017-10-30,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,99.57,0.368,0.632,0.0
2017-10-31,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,98.63,,,
2017-11-01,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,99.24,,,
2017-11-02,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,98.05,,,
2017-11-03,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,98.57,,,
2017-11-06,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,99.86,0.0785,0.9215,0.0
2017-11-07,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,100.79,0.04466666666666667,0.86,0.09533333333333333
2017-11-08,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,100.55,,,
2017-11-09,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,100.11,0.0,1.0,0.0
2017-11-10,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,100.07,0.196,0.804,0.0
2017-11-13,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,99.57,0.0,1.0,0.0
2017-11-14,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,99.58,0.0,0.543,0.457
2017-11-15,103.69,103.17,104.74,104.78,102.68,101.18,101.61,100.64,98.64,98.35,99.03,97.81,98.04,98.31,98.56,97.8,98.29,98.7,99.4,99.01,98.25,98.36,98.13,97.38,96.93,98.55,0.0,1.0,0.0
